Index,CID,URL (Small),"URL (Large, Watermarked)",Tags
431,86043601,https://t3.ftcdn.net/jpg/00/86/04/36/240_F_86043601_dRE8oC2mJylaxL6NUPfLr8K3aiKa6j4Z.jpg,https://as2.ftcdn.net/jpg/00/86/04/36/1000_F_86043601_dRE8oC2mJylaxL6NUPfLr8K3aiKa6j4Z.jpg,dog;park;grass;animal;energy;collie;jump;border;disc;catching;speed;action;sport;up;fur;skill;excitement;playful;joy;agility;canine;behavior;flying;toy;tricks;competition;game;determination;high;retrieving;playing;plastic;effort;nature;fast;fun;field;young;humor;motion;cheerful;running;pet;happy;pets;lawn;summer;frisbee;activity;domestic
432,115553971,https://t3.ftcdn.net/jpg/01/15/55/39/240_F_115553971_RBcBWFPiKi1Jwc2P1OPbKCwF0S3AuqbB.jpg,https://as2.ftcdn.net/jpg/01/15/55/39/1000_F_115553971_RBcBWFPiKi1Jwc2P1OPbKCwF0S3AuqbB.jpg,dog;canine;pet;animal;play;frisbee;blue;tan;grass;green;outdoors;cute;ears;mouth;walk;tail;eyes;hold;round;disc;outside;park;yard;toy;game;fun;exercise;fur;one;single;disk;sport;catch;portrait;domestic;fetch;hound;nature;happy;landscape
433,623412,https://t3.ftcdn.net/jpg/00/00/62/34/240_F_623412_MKqijl8VAgnfgMJP5KrEl9Fm9Xvo3J.jpg,https://as2.ftcdn.net/jpg/00/00/62/34/1000_F_623412_MKqijl8VAgnfgMJP5KrEl9Fm9Xvo3J.jpg,basket;billings;competition;course;pioneer;park;disc;equipment;extreme;folf;frisbee;game;golf;golfing;toss;leisure;alternative;montana;nature;outdoors;fling;play;chains;recreation;recreational;reggae;sport;sports;throw;tournament;ultimate;frolf;hole;goal;target
434,72718753,https://t3.ftcdn.net/jpg/00/72/71/87/240_F_72718753_gjZ6qpj5h67zStnj4XDRXZ7AUjs8eHcA.jpg,https://as2.ftcdn.net/jpg/00/72/71/87/1000_F_72718753_gjZ6qpj5h67zStnj4XDRXZ7AUjs8eHcA.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter
435,60606332,https://t3.ftcdn.net/jpg/00/60/60/63/240_F_60606332_A7SQxIKE4Sd1jWoRW2w9zXOmk5Rjghbg.jpg,https://as2.ftcdn.net/jpg/00/60/60/63/1000_F_60606332_A7SQxIKE4Sd1jWoRW2w9zXOmk5Rjghbg.jpg,dog;berger;blanc;suisse;swiss;shepherd;white;pet;animal;nature;winter;snow;activity;run;jump;frisbee
436,109530419,https://t3.ftcdn.net/jpg/01/09/53/04/240_F_109530419_Ozz9f3DnTOO6A7Txoiw118MFOCHvmZ60.jpg,https://as2.ftcdn.net/jpg/01/09/53/04/1000_F_109530419_Ozz9f3DnTOO6A7Txoiw118MFOCHvmZ60.jpg,malinois;chien;berger belge;frisbee;jeu;jouet;sport
437,58884296,https://t3.ftcdn.net/jpg/00/58/88/42/240_F_58884296_s2n86tE62uL7apd3xrE6WF5YQ73a78Lq.jpg,https://as2.ftcdn.net/jpg/00/58/88/42/1000_F_58884296_s2n86tE62uL7apd3xrE6WF5YQ73a78Lq.jpg,dog;retriever;play;frisbee;summer;jump;golden;up;fly;fun;one;run;toy;joy;pet;lab;cute;gold;game;disc;breed;plate;green;white;sweet;grass;funny;young;close;happy;catch;yellow;active;friend;garden;canine;nature;action;animal;outdoor;closeup;healthy;hunting;pedigree;labrador;adorable;movement;purebred;companion;beautiful
438,64846667,https://t3.ftcdn.net/jpg/00/64/84/66/240_F_64846667_puj07bX6BmH5DCrOKn80DiyMPEJVCMer.jpg,https://as2.ftcdn.net/jpg/00/64/84/66/1000_F_64846667_puj07bX6BmH5DCrOKn80DiyMPEJVCMer.jpg,dog;pet;animal;belgian;shepherd;sheepdog;malinois;nature;spring;beach;sand;sky;cloud;jump;activity;play;fun;frisbee
439,33385303,https://t3.ftcdn.net/jpg/00/33/38/53/240_F_33385303_n0BxfcvjIGLwjBmSF0q3KVRIkmD9L2Nz.jpg,https://as2.ftcdn.net/jpg/00/33/38/53/1000_F_33385303_n0BxfcvjIGLwjBmSF0q3KVRIkmD9L2Nz.jpg,girl;dog;beach;sea;sand;summer;sun;sky;vacation;family;mother;daughter;child;kid;playful;playing;frisby;frisbee;frisbie;fun;animal;labrador;labrador retriever;canine;running;happy;happiness;joy;enjoying;vitality;energy;beautiful;water;breakwater;caucasian;wave;woman;pleasure;resort;female;leisure;outdoor;tourism;holiday;healthy;together;disc
440,84153009,https://t3.ftcdn.net/jpg/00/84/15/30/240_F_84153009_WyTbdIOhblLu2W8vpu2Lpk8OoHesncD9.jpg,https://as2.ftcdn.net/jpg/00/84/15/30/1000_F_84153009_WyTbdIOhblLu2W8vpu2Lpk8OoHesncD9.jpg,dog;frisbee;jumping;playing;catching;elegant;active;curve;flight;game;green;jrt;jack russell;motion;outdoor;park;pet;skill;summer;terrier;twist;activity;agility;catch;excitement;fly;jaw;jump;retrieving;sport
441,119291446,https://t3.ftcdn.net/jpg/01/19/29/14/240_F_119291446_DSuLZ9CFPOC0DbK3qgk1px5z55k3GfuK.jpg,https://as2.ftcdn.net/jpg/01/19/29/14/1000_F_119291446_DSuLZ9CFPOC0DbK3qgk1px5z55k3GfuK.jpg,happy;boy;child;play;frisbee;game;throw;outdoor;kid;summer;park;field;meadow;forest;nature;happiness;cheerful;joy;joyful;enjoy;smiling;positive;optimistic;good;mood;beautiful;male;people;alone;one;person;portrait;caucasian;casual;blond;childhood;spring;relax;rest;fun;active;activity;sport;leisure;outsides;recreation;catching;lifestyle
442,44822974,https://t3.ftcdn.net/jpg/00/44/82/29/240_F_44822974_86PauLmcQhjov8EmouHj2y8qzdkclF3k.jpg,https://as2.ftcdn.net/jpg/00/44/82/29/1000_F_44822974_86PauLmcQhjov8EmouHj2y8qzdkclF3k.jpg,aim;aiming;autumn;beautiful;caucasian;concentration;coordination;course;determination;disc golf;equipment;exercising;female;free time;friends;frisbee;frolf;game;girl;happy;hobby;leisure;nature;observe;outdoor;outdoor life;outdoors;outside;park;people;play;recreation;recreational;scandinavian;smile;smiling;sport;target;throw;throwing;together;toss;woman;young
443,119291367,https://t3.ftcdn.net/jpg/01/19/29/13/240_F_119291367_ouf91NpR9NK4jWr0NuLN8GYaLa4T3QGi.jpg,https://as2.ftcdn.net/jpg/01/19/29/13/1000_F_119291367_ouf91NpR9NK4jWr0NuLN8GYaLa4T3QGi.jpg,happy;boy;child;play;frisbee;game;throw;outdoor;kid;summer;park;field;meadow;forest;nature;happiness;cheerful;joy;joyful;enjoy;smiling;positive;optimistic;good;mood;beautiful;male;people;alone;one;person;portrait;caucasian;casual;blond;childhood;spring;relax;rest;fun;active;activity;sport;leisure;outsides;recreation;catching;lifestyle
444,62896616,https://t3.ftcdn.net/jpg/00/62/89/66/240_F_62896616_pATFHR3FRliJLlX0pEmHpI0rg7ZjCRRs.jpg,https://as2.ftcdn.net/jpg/00/62/89/66/1000_F_62896616_pATFHR3FRliJLlX0pEmHpI0rg7ZjCRRs.jpg,australian cattle dog;frisbee;dog;puppy;pets;dog dancing;summer;outdoors;photography;fun
445,64838693,https://t3.ftcdn.net/jpg/00/64/83/86/240_F_64838693_SSbhMEyxpJC7IbjdfvvWn1C5gjy7Q7yj.jpg,https://as2.ftcdn.net/jpg/00/64/83/86/1000_F_64838693_SSbhMEyxpJC7IbjdfvvWn1C5gjy7Q7yj.jpg,sport;frisbee;disc golf;nature;summer;activity;basket;chain;course;disc;discgolf;frolf;game;goal;grass;green;hobby;leisure;metal;outdoor;outside;park;play;pole;recreation;recreational;silver;sky;target
446,14868925,https://t3.ftcdn.net/jpg/00/14/86/89/240_F_14868925_ibo5DDetn9OC1oOusOhNPQVWhWxv7Upg.jpg,https://as2.ftcdn.net/jpg/00/14/86/89/1000_F_14868925_ibo5DDetn9OC1oOusOhNPQVWhWxv7Upg.jpg,paar;pärchen;strand;frisbee;sport;lachen;sportlich;aktiv;lächeln;spaß;mann;frau;meer;himmel;ostsee;windig;attraktiv;gut;aussehend
447,114379822,https://t3.ftcdn.net/jpg/01/14/37/98/240_F_114379822_rEPJoi9C9Rr1cR9ZPSvc2gsIk5zABAHs.jpg,https://as2.ftcdn.net/jpg/01/14/37/98/1000_F_114379822_rEPJoi9C9Rr1cR9ZPSvc2gsIk5zABAHs.jpg,familie;mutter;tochter;frisbee;urlaub;strand;meer;kind;mädchen;sand;wasser;frau;werfen;fangen;see;fliegen;sport;ufer;spielen;sommer;familienurlaub;sommerferien;ferien;glücklich;scheibe;spiel;spaß;aktiv;zusammen;miteinander;gemeinsam;freizeit;freude;reisen;lifestyle;jung;im freien;draußen;glück;positiv;leute
448,35445361,https://t3.ftcdn.net/jpg/00/35/44/53/240_F_35445361_MrulXoFf6ZOyGPhiliQWo47MiJV0lBXx.jpg,https://as2.ftcdn.net/jpg/00/35/44/53/1000_F_35445361_MrulXoFf6ZOyGPhiliQWo47MiJV0lBXx.jpg,animals;frisbee;speed;dog;plastic;disc;jumping;playing;playful;nature;action;flying;pets;fun;park;mammal;grass;freedom;skill;expressing;effort;powerful;motion;outdoors;concentration;running;sport;photography;copy;field;courage;high;joy;canine;fast;one;catching;happiness;jump;disk;colour;up;whippet
449,109530439,https://t3.ftcdn.net/jpg/01/09/53/04/240_F_109530439_Btd8GJTai1E3nSn6vjtDFNVagxVzcq1d.jpg,https://as2.ftcdn.net/jpg/01/09/53/04/1000_F_109530439_Btd8GJTai1E3nSn6vjtDFNVagxVzcq1d.jpg,malinois;chien;berger belge;frisbee;jeu;jouet;sport
450,51760808,https://t3.ftcdn.net/jpg/00/51/76/08/240_F_51760808_SlXwaxn0ZKeN6WYfk4ZLo4vOS9dn2QQK.jpg,https://as2.ftcdn.net/jpg/00/51/76/08/1000_F_51760808_SlXwaxn0ZKeN6WYfk4ZLo4vOS9dn2QQK.jpg,dog;pet;cute;park;toy;puppy;frisbee;animal;outdoor;fun;summer;green;border collie;playing;doggy;funny;energy;healthy;crazy;young;obedient;canine;action;happy;motion;looking;enjoyment;speed;agility;sport;happiness;friendship;playful;disc;activity;skill;catching;tricks;jumping;joy;competition;determination;humor;field;obedience;excitement;behavior;flying;game
451,121159066,https://t3.ftcdn.net/jpg/01/21/15/90/240_F_121159066_3V1ftcexgMcZ8QzTEi6lskIInVNz4W1x.jpg,https://as2.ftcdn.net/jpg/01/21/15/90/1000_F_121159066_3V1ftcexgMcZ8QzTEi6lskIInVNz4W1x.jpg,shetland sheepdog;sheltie;friend;frisbee;outdoor;disk;meadow;catching;fun;activity;park;training;green;garden;toy;show;grass;play;summer;running;canine;pet;dog;game;sport;happy;animal
452,89589103,https://t3.ftcdn.net/jpg/00/89/58/91/240_F_89589103_F4nmw3oau99nxnfYGjLgX7WVh8NJIqtO.jpg,https://as2.ftcdn.net/jpg/00/89/58/91/1000_F_89589103_F4nmw3oau99nxnfYGjLgX7WVh8NJIqtO.jpg,mensch;europäisch;frau;seniorin;senioren;himmel;alter;natur;gesund;draußen;polen;warschau;fitness;fit;vital;blond;aktivität;aktiv;sport;trainingsanzug;trainingsjacke;pink;lächeln;lachen;zuversicht;zuversichtlich;freude;freuen;zufrieden;wiese;frisbee;vorbeugen;stehen;baum;werfen;park;sportlich;spielen
453,64402128,https://t3.ftcdn.net/jpg/00/64/40/21/240_F_64402128_rOkGUycpQ3VyuyaBOSDCEXwFb3yoBSDt.jpg,https://as2.ftcdn.net/jpg/00/64/40/21/1000_F_64402128_rOkGUycpQ3VyuyaBOSDCEXwFb3yoBSDt.jpg,dünen;frühling;gezeiten-;golden retriever;meer;nordsee;ozean;salzwasser;schwimmen;sommer;strand;welle;apportieren;ball;frisbee;glücklich;hund;kraftvoll;laufen;lustig;nass;retriever;sand;springen;tier;wasser
454,33752120,https://t3.ftcdn.net/jpg/00/33/75/21/240_F_33752120_AikuK2f6BFjld8ZsC11DyerUZ82LHYAH.jpg,https://as2.ftcdn.net/jpg/00/33/75/21/1000_F_33752120_AikuK2f6BFjld8ZsC11DyerUZ82LHYAH.jpg,girl;dog;beach;sea;sand;summer;sun;sky;vacation;family;mother;daughter;child;kid;playful;playing;frisby;frisbee;frisbie;fun;animal;labrador;labrador retriever;canine;running;happy;happiness;joy;enjoying;vitality;energy;beautiful;water;breakwater;caucasian;wave;woman;pleasure;resort;female;leisure;outdoor;tourism;holiday;healthy;together;disc
455,51760663,https://t3.ftcdn.net/jpg/00/51/76/06/240_F_51760663_54RW7Z8HJBS7beTOEEXQHPczky7fovWj.jpg,https://as2.ftcdn.net/jpg/00/51/76/06/1000_F_51760663_54RW7Z8HJBS7beTOEEXQHPczky7fovWj.jpg,dog;pet;cute;park;toy;puppy;frisbee;animal;outdoor;fun;summer;green;border collie;playing;doggy;funny;energy;healthy;crazy;young;obedient;canine;action;happy;motion;looking;enjoyment;speed;agility;sport;happiness;friendship;playful;disc;activity;skill;catching;tricks;jumping;joy;competition;determination;humor;field;obedience;excitement;behavior;flying;game
456,91314334,https://t3.ftcdn.net/jpg/00/91/31/43/240_F_91314334_VNZN2DiU5c83ELDZ5gdxTeIEuInXeuDz.jpg,https://as2.ftcdn.net/jpg/00/91/31/43/1000_F_91314334_VNZN2DiU5c83ELDZ5gdxTeIEuInXeuDz.jpg,blue merle border collie dog lying on grass in park;animal;blue;blue merle;border collie;brown;chase;crawl;different colour eyes;dog;eyes;frisbee;grass;heterochromia iridum;low down;pet;retrieve;return
457,62624375,https://t3.ftcdn.net/jpg/00/62/62/43/240_F_62624375_ATLlNJ1NRjbjqyX5hQuHut3q8045A4GA.jpg,https://as2.ftcdn.net/jpg/00/62/62/43/1000_F_62624375_ATLlNJ1NRjbjqyX5hQuHut3q8045A4GA.jpg,family;father;daughter;vacation;dad;girl;child;father and daughter;holiday;adult;caucasian;coast;daddy;kid;man;ocean;outdoor;parent;parenting;people;sea;seaside;summer;together;two;white;young;little;shore;seashore;tropical;cheerful;enjoyment;joy;beach;sand;caribbean;authentic;real;fun;game;frisbee;playing;playful;active;activity;throwing;recreation;summertime
458,24470989,https://t3.ftcdn.net/jpg/00/24/47/09/240_F_24470989_uuW9oqMd6bTMpM12x9k26cUhkWu2ZifK.jpg,https://as2.ftcdn.net/jpg/00/24/47/09/1000_F_24470989_uuW9oqMd6bTMpM12x9k26cUhkWu2ZifK.jpg,action;active;activity;beautiful;carefree;cheerful;child;dad;daddy;daughter;disc;energetic;father;females;flying;frisbee;frisbie;fun;game;girl;green;hand;happiness;healthy;hobby;kid;leisure;lifestyle;motion;outdoors;outside;glider;parent;parenting;park;people;plastic;play;playful;preschool;preschooler;recreation;red;sports;summer;throwing;toy;water;weekend;young
459,15512338,https://t3.ftcdn.net/jpg/00/15/51/23/240_F_15512338_8xQCV3x3ta6Ec4fhAxlbEEUmcACGBZz9.jpg,https://as2.ftcdn.net/jpg/00/15/51/23/1000_F_15512338_8xQCV3x3ta6Ec4fhAxlbEEUmcACGBZz9.jpg,20-25 years;20s;action;adults only;beach;caucasian ethnicity;color image;carefree;copy space;couple;day;energy;flying disc;freedom;frisbee;full length;fun;holiday;horizontal;idyllic;jumping;low angle view;ocean;outdoors;photography;playing;rear view;sky;travel;two people;vacation;vitality;young men;young women
460,50811634,https://t3.ftcdn.net/jpg/00/50/81/16/240_F_50811634_rOJBpmXcpNVrpChGEWYO4gtsT2G1zCNh.jpg,https://as2.ftcdn.net/jpg/00/50/81/16/1000_F_50811634_rOJBpmXcpNVrpChGEWYO4gtsT2G1zCNh.jpg,dog;pet;animal;nature;border;collies;winter;snow;play;fun;frisbee;toy
461,114856697,https://t3.ftcdn.net/jpg/01/14/85/66/240_F_114856697_nkKjm5XPkDpYTIou1G1amc2pZai7KZWy.jpg,https://as2.ftcdn.net/jpg/01/14/85/66/1000_F_114856697_nkKjm5XPkDpYTIou1G1amc2pZai7KZWy.jpg,aussie;austranian shepherd;spielzeug;frisbee;hund;urlaub;ferien;freizeit;beschäftigung;lebensfreude;meer;sand;strand;sommer;sonne;spaß;aktion;aktiv;ausgelassen;freunde;gruppe;energie;wasser;freudig;gesund;gischt;springen;toben;wasserspritzer;wellen;fluss;baden;schwimmen;blue-merle
462,115881402,https://t3.ftcdn.net/jpg/01/15/88/14/240_F_115881402_wJVsvC78LJaQ2f939unmvh3Fz7wDIT14.jpg,https://as2.ftcdn.net/jpg/01/15/88/14/1000_F_115881402_wJVsvC78LJaQ2f939unmvh3Fz7wDIT14.jpg,dog;beach;frisbee;wet;leisure;fun;plate;sporty;swimming;active;summer;playing;freedom;wave;cute;smile;runner;friend;energy;frisby;lifestyle;exercising;healthy;entertainment;training;run;pleasure;breakwater;company;joy;jog;sea;beautiful;water;coastline;pet;vacation;frisbie;action;sport;animal;blue;sand;splashing;jack russell;terrier dog;ultimate
463,72046091,https://t3.ftcdn.net/jpg/00/72/04/60/240_F_72046091_zSP0YJipxQ8EhOUsf9VTeKDaQO6qfM3V.jpg,https://as2.ftcdn.net/jpg/00/72/04/60/1000_F_72046091_zSP0YJipxQ8EhOUsf9VTeKDaQO6qfM3V.jpg,hunde;action;aktiv;rasse;wiese;outdoors;felder;natur;terrier;treu;mischling;freund;haustier;spielen;spaß;agility;frisbee;hundeschule;hundefutter
464,120214535,https://t3.ftcdn.net/jpg/01/20/21/45/240_F_120214535_nEuKagwzCJvMWGph2JNI46kaI4pGaYmE.jpg,https://as2.ftcdn.net/jpg/01/20/21/45/1000_F_120214535_nEuKagwzCJvMWGph2JNI46kaI4pGaYmE.jpg,australian shepard;dog;red merle;adorable;animal;bring;content;cute;dog park;excited;expression;fetch;friend;frisbee;fun;furry;grass;grinning;happy;mammal;pal;park;pet;play;retrieve;running;smiling;trotting
465,91341478,https://t3.ftcdn.net/jpg/00/91/34/14/240_F_91341478_ZeW025f2ZvaVVwr5ydse4ND5KYm8nG7D.jpg,https://as2.ftcdn.net/jpg/00/91/34/14/1000_F_91341478_ZeW025f2ZvaVVwr5ydse4ND5KYm8nG7D.jpg,dog;pet;frisbee;competition;frisbee dog;playful;mammal;animal;cup;throw;shop;freestyle;fun;off;ready;search;watch;where is the boss;attention;attentively;game;sport;dogsport;jump
466,50811654,https://t3.ftcdn.net/jpg/00/50/81/16/240_F_50811654_edWjYS4ZbyT9KOt0iBmobNgRobFinNJH.jpg,https://as2.ftcdn.net/jpg/00/50/81/16/1000_F_50811654_edWjYS4ZbyT9KOt0iBmobNgRobFinNJH.jpg,dog;pet;animal;nature;border;collies;winter;snow;play;fun;frisbee;toy
467,88831053,https://t3.ftcdn.net/jpg/00/88/83/10/240_F_88831053_e0JO1v45sqE5eKpQmHSQNmJud34JSHYx.jpg,https://as2.ftcdn.net/jpg/00/88/83/10/1000_F_88831053_e0JO1v45sqE5eKpQmHSQNmJud34JSHYx.jpg,sommer;hund;fangen;frisbee;urlaub;spielen;freizeit;aktiv;bewegung;energie;beißen;beziehung;junge;freund;freundschaft;fit;fitness;fliegen;frei;freiheit;freude;gemeinsam;glück;glücklich;haustier;herrchen;hoffnung;hundehalter;jack russell;leben;liebe;lustig;mann;meer;natur;paar;paradies;sand;scheibe;schnell;schön;sonne;spaß;sport;springen;strand;tier;wärme;park;wald
468,99987291,https://t3.ftcdn.net/jpg/00/99/98/72/240_F_99987291_1KnkAIoTwOqBvzQ4JQf8sUalKbHPVwYM.jpg,https://as2.ftcdn.net/jpg/00/99/98/72/1000_F_99987291_1KnkAIoTwOqBvzQ4JQf8sUalKbHPVwYM.jpg,dog;frisbee;catching;playing;grass;animal;nature;disc;green;catch;joy;speed;canine;park;jumping;outdoors;competition;action;playful;agility;flying;up;fun;pet;summer;jump;skill;play;sport;outdoor;dogs;activity;fast;border collie;collie
469,64838695,https://t3.ftcdn.net/jpg/00/64/83/86/240_F_64838695_2QusfahADJF7BPUNW8Zh5i5nOBlMjNFb.jpg,https://as2.ftcdn.net/jpg/00/64/83/86/1000_F_64838695_2QusfahADJF7BPUNW8Zh5i5nOBlMjNFb.jpg,sport;basket;frisbee;disc golf;blue;nature;summer;activity;chain;course;disc;discgolf;frolf;game;goal;grass;green;hobby;leisure;metal;outdoor;outside;park;play;pole;recreation;recreational;silver;sky;target
470,69042522,https://t3.ftcdn.net/jpg/00/69/04/25/240_F_69042522_hg2Q4GM7tECCavOSjgf9aIsNKIT0wkHU.jpg,https://as2.ftcdn.net/jpg/00/69/04/25/1000_F_69042522_hg2Q4GM7tECCavOSjgf9aIsNKIT0wkHU.jpg,wet;young;belgian;fun;activity;blue;sheepdog;sky;shepherd;background;play;puppy;summer;running;water;canine;nature;pet;dog;action;splash;happy;sport;animal;frisbee;malinois;proud;storm
471,30232251,https://t3.ftcdn.net/jpg/00/30/23/22/240_F_30232251_9wwDP4Zi2dVnqqD6QpGaTNmlqouToKqn.jpg,https://as2.ftcdn.net/jpg/00/30/23/22/1000_F_30232251_9wwDP4Zi2dVnqqD6QpGaTNmlqouToKqn.jpg,active;activity;beautiful;beauty;body;boy;carefree;catch;couple;frisbee;beach;bikini;boyfriend;female;fun;girl;girlfriend;happiness;hot;love;man;motion;ocean;outdoors;people;play;sand;sea;sexy;suit;summer;summertime;swim;swimsuit;vacation;water;woman;young
472,638153,https://t3.ftcdn.net/jpg/00/00/63/81/240_F_638153_QMWgLm5FgyvjWyPr9SOLm5sgzvEfTP.jpg,https://as2.ftcdn.net/jpg/00/00/63/81/1000_F_638153_QMWgLm5FgyvjWyPr9SOLm5sgzvEfTP.jpg,allergies;backyard;blonde;blue;catch;child;children;dog;fence;fetch;freesbee;frisbee;game;grass;green;interaction;jeans;kid;play;playing;rascal;red;ryan;smile;summer;sunny;t-shirt;toddler;tot;yellow;youngster
473,108274155,https://t3.ftcdn.net/jpg/01/08/27/41/240_F_108274155_6MElZKfhc1JjhFUQ90KiJKh3RX0nh49d.jpg,https://as2.ftcdn.net/jpg/01/08/27/41/1000_F_108274155_6MElZKfhc1JjhFUQ90KiJKh3RX0nh49d.jpg,animal;australian;border;brown;brunette;canine;catch;caucasian;cheerful;collie;countryside;day;dog;domestic;fall;family;female;friendship;frisbee;girl;grass;green;hair;happy;hug;land;leisure;lifestyle;long;love;nature;outdoors;park;pet;play;pretty;ready;relaxing;run;sheppard;sit;smiling;spring;stroke;sunny;sunshine;throw;tree;woman;young
474,90781385,https://t3.ftcdn.net/jpg/00/90/78/13/240_F_90781385_eAst2Qm32YE67ehgrIz3LvQffl3sBdHg.jpg,https://as2.ftcdn.net/jpg/00/90/78/13/1000_F_90781385_eAst2Qm32YE67ehgrIz3LvQffl3sBdHg.jpg,jack russell;terrier;game;play;grass;green;frisbee;dogs;brown;gold;white;couple;competition;summer;sun;side;challenge;strength;cute;friends;friend;dog;canine;jaws;look;noses;eyes
475,23509033,https://t3.ftcdn.net/jpg/00/23/50/90/240_F_23509033_jbKdjDw20pjKJ7cDF5a3OfpKRWwSXwC6.jpg,https://as2.ftcdn.net/jpg/00/23/50/90/1000_F_23509033_jbKdjDw20pjKJ7cDF5a3OfpKRWwSXwC6.jpg,flying dog;fetch;frisbee;retriever;lake fun;playing with dog;dog jumping;mans best friend;playing catch
476,40684739,https://t3.ftcdn.net/jpg/00/40/68/47/240_F_40684739_WmHwH92gCjyADT9w3opclvHZW7dJ7smT.jpg,https://as2.ftcdn.net/jpg/00/40/68/47/1000_F_40684739_WmHwH92gCjyADT9w3opclvHZW7dJ7smT.jpg,girl;dog;beach;sea;sand;summer;sun;sky;vacation;family;mother;daughter;child;kid;playful;playing;frisby;frisbee;frisbie;fun;animal;labrador;labrador retriever;canine;running;happy;happiness;joy;enjoying;vitality;energy;beautiful;water;breakwater;caucasian;wave;woman;pleasure;resort;female;leisure;outdoor;tourism;holiday;healthy;together;disc
477,65337446,https://t3.ftcdn.net/jpg/00/65/33/74/240_F_65337446_dVwPWC0KegGSMOxWMdXkb9V1e3rFZzq2.jpg,https://as2.ftcdn.net/jpg/00/65/33/74/1000_F_65337446_dVwPWC0KegGSMOxWMdXkb9V1e3rFZzq2.jpg,sommer;hund;fangen;frisbee;wasser;urlaub;spielen;freizeit;aktiv;bewegung;energie;beißen;beziehung;junge;freund;freundschaft;fit;fitness;fliegen;frei;freiheit;freude;gemeinsam;glück;glücklich;haustier;herrchen;hoffnung;hundehalter;jack russell;leben;liebe;lustig;mann;meer;natur;paar;paradies;sand;scheibe;schnell;schön;sonne;spaß;sport;springen;strand;tier;wärme
478,84152000,https://t3.ftcdn.net/jpg/00/84/15/20/240_F_84152000_YxrWsTDFBE3efnlE5LyAarLvhN3MtfdH.jpg,https://as2.ftcdn.net/jpg/00/84/15/20/1000_F_84152000_YxrWsTDFBE3efnlE5LyAarLvhN3MtfdH.jpg,dog;jump;play;catch;composure;flight;frisbee;game;jrt;jack russell;jumping;outdoor;park;pensiveness;pet;serious;skill;summer;sunny;tension;terrier;activity;agility;breed;catching;fly;folded;grouped;retrieving;sport
479,90472540,https://t3.ftcdn.net/jpg/00/90/47/25/240_F_90472540_B1AKyiuMAQzWcs8MHhRnGYCR3HMQWhRY.jpg,https://as2.ftcdn.net/jpg/00/90/47/25/1000_F_90472540_B1AKyiuMAQzWcs8MHhRnGYCR3HMQWhRY.jpg,hund;disc;frisbee;sprung;wettbewerb;disc dog;rasen;wiese;fangen;textfreiraum
480,7186142,https://t3.ftcdn.net/jpg/00/07/18/61/240_F_7186142_3YPvcdwx91A2jmv1YqEAc6fANj7Byujs.jpg,https://as2.ftcdn.net/jpg/00/07/18/61/1000_F_7186142_3YPvcdwx91A2jmv1YqEAc6fANj7Byujs.jpg,beach;sand;ocean;surf;swim;summer;sky;waves;water;sea;fun;play;playing;dog;pet;family;vacation;swimming;frisbee;recreation;outdoor;outside;playtime;active;activity;children;boy;girl;young;sandy;sunny;daytime;blue
481,56888128,https://t3.ftcdn.net/jpg/00/56/88/81/240_F_56888128_FEcbuI76ez8Bogn7zH95ROSoriYnd4Bj.jpg,https://as2.ftcdn.net/jpg/00/56/88/81/1000_F_56888128_FEcbuI76ez8Bogn7zH95ROSoriYnd4Bj.jpg,cane;frisbee;gioco;spiaggia;mare;sabbia;animale;acqua;alghe;bianco;rosso;blu;attento;bagnato;simpatico;buffo;divertente
482,44825497,https://t3.ftcdn.net/jpg/00/44/82/54/240_F_44825497_bmVIu4RZGg6Apq5IgfkWQx7Ps8xisDLK.jpg,https://as2.ftcdn.net/jpg/00/44/82/54/1000_F_44825497_bmVIu4RZGg6Apq5IgfkWQx7Ps8xisDLK.jpg,accounting;autumn;basket;beautiful;beside;caucasian;count;counting;course;determination;disc golf;equipment;female;free time;frisbee;frolf;game;girl;happy;hobby;lawn;leisure;nature;outdoor;outdoor life;outdoors;outside;park;people;play;recreation;recreational;scandinavian;sky;smile;smiling;sport;tally;target;throw;woman;young
483,90584909,https://t3.ftcdn.net/jpg/00/90/58/49/240_F_90584909_NnFht7Bunl5qN6C78t3mRXrlTaKFLndY.jpg,https://as2.ftcdn.net/jpg/00/90/58/49/1000_F_90584909_NnFht7Bunl5qN6C78t3mRXrlTaKFLndY.jpg,fall;dog;two;tug war;playing;toy;wrestling;fight;pet;2;action;animal;autumn;flying disk;frisbee;game;jrt;jack russell;muzzle;nose;outdoor;pair;pedigree;purebred;snout;struggle;tension;terrier;attention
